DATEPRD,oil_total,gas_total,water_total
2012-11-17,1801.33,285253.83,7344.73
2012-11-18,1795.1599999999999,284194.17,7487.26
2012-11-19,1788.94,285148.41,7518.99
2012-11-20,1784.8000000000002,284023.85,7522.39
2012-11-21,1784.9,282884.86,7448.1900000000005
2012-11-22,1769.81,282065.13,7441.85
2012-11-23,1763.98,281008.29,7426.9
2012-11-24,1757.66,278233.25,7413.48
2012-11-25,1749.48,278865.91000000003,7425.76
2012-11-26,1749.75,280434.98,7450.04
2012-11-27,1736.25,277776.31,7512.9
2012-11-28,1717.47,274764.08999999997,7602.48
2012-11-29,1704.3200000000002,271430.45,7601.75
2012-11-30,1690.35,269431.89,7526.049999999999
2012-12-01,1680.29,270520.26,7619.17
2012-12-02,1669.33,270028.19999999995,7555.74
2012-12-03,1654.4899999999998,268880.99,7455.43
2012-12-04,1657.8700000000001,267522.65,7475.57
2012-12-05,1653.83,266218.52,7645.4
2012-12-06,1658.65,267293.22000000003,7704.68
2012-12-07,1660.43,265155.20999999996,7746.43
2012-12-08,1654.53,265814.37,7801.2300000000005
2012-12-09,1651.53,265279.29,7874.42
2012-12-10,1651.81,264945.9,7834.01
2012-12-11,1399.28,231180.7,6973.54
2012-12-12,735.34,124269.91,3621.87
2012-12-13,556.15,92602,3314.5
2012-12-14,1405.08,228681.42,7512.5
2012-12-15,699.84,114331.2,3802.59
2012-12-16,1517.8899999999999,248588.18,7755.1500000000005
2012-12-17,1539.73,252354.3,7738.75
2012-12-18,1546.25,253813.19,7678.620000000001
2012-12-19,1557.05,255908.5,7660.1
2012-12-20,1567.23,256795.25,7587.02
2012-12-21,1569.21,257900.39,7604.530000000001
2012-12-22,1575.01,258080.54,7679.48
2012-12-23,1575.61,258066.64,7527.049999999999
2012-12-24,1577.96,258146.72999999998,7836.76
2012-12-25,1584.9299999999998,258521.3,7782.26
2012-12-26,1580.1399999999999,257754.63999999998,7735.28
2012-12-27,1577.5900000000001,257404.51,7719.6900000000005
2012-12-28,1570.8899999999999,258377.7,7727.9
2012-12-29,1576.93,260085.95,7647.67
2012-12-30,1569.63,259191.2,7737.34
2012-12-31,1569.04,258466.21000000002,7836.210000000001
2013-01-01,1561.48,255889.49,7850.78
2013-01-02,1523.69,251541.57,7766
2013-01-03,1573.7200000000003,257189.95,7736.51
2013-01-04,1569.38,256464.56,7788.66
2013-01-05,1574.0500000000002,258523.7,7749.54
2013-01-06,1559.6599999999999,258834.11,7742.55
2013-01-07,1568.92,258774.34,7819.280000000001
2013-01-08,1568.3899999999999,256733.41999999998,7990.65
2013-01-09,1575.96,257482.2,7997.299999999999
2013-01-10,1570.1,257820.2,7952.16
2013-01-11,1532.69,252500.56,7879.58
2013-01-12,1553.83,256424.04,7901.08
2013-01-13,1547.48,256554.13,7954.08
2013-01-14,1551.1399999999999,254598.5,7710.01
2013-01-15,1523.33,251188.42,7732.8099999999995
2013-01-16,1534.6999999999998,269508.2,7773.950000000001
2013-01-17,1454.53,233179.5,7391.84
2013-01-18,1481.24,234977.52000000002,7576.83
2013-01-19,1516.22,240692.47000000003,7776.21
2013-01-20,1512,240047.7,7832.03
2013-01-21,1509.73,240080.11,7827.26
2013-01-22,1519.8899999999999,241701.71000000002,7410.13
2013-01-23,1524.3200000000002,244209.99,7482.48
2013-01-24,1526.17,242062.3,7587.299999999999
2013-01-25,1526.01,241681.46,7480.82
2013-01-26,1519.79,241014.47999999998,8517.37
2013-01-27,1516.8899999999999,239466.1,7459.62
2013-01-28,1519.55,239751.58,7438.34
2013-01-29,1518.97,242602.88,7427.9400000000005
2013-01-30,1525.1399999999999,243921.59999999998,7509.219999999999
2013-01-31,1534.4,240479.37,7506.030000000001
2013-02-01,1529.99,243415.15,7472.14
2013-02-02,1512.83,240635.28000000003,7553.969999999999
2013-02-03,1515.17,237630,7520.61
2013-02-04,1515.45,235736.5,7514.08
2013-02-05,1510.42,235413.97,7495.78
2013-02-06,1505.06,236118.37,7770.789999999999
2013-02-07,1568.38,233212.78,7890.620000000001
2013-02-08,1527.0500000000002,239145.65,7923.43
2013-02-09,1526.6,242814,7961.67
2013-02-10,1508.47,239452.33000000002,7947.290000000001
2013-02-11,1505.82,229662.68,7926.4400000000005
2013-02-12,1500.67,234554.9,7881.19
2013-02-13,1489.1100000000001,239610.72999999998,7910.4
2013-02-14,1484.46,239045.68,7922.469999999999
2013-02-15,1493.22,244088.07,7941.299999999999
2013-02-16,1505.3400000000001,244199.27,7975.19
2013-02-17,1501.96,243838.47000000003,7771.719999999999
2013-02-18,1509.76,243116.39,7913.41
2013-02-19,1492.7,241408.69,7891.280000000001
2013-02-20,1424.3400000000001,231081.37,7733.17
2013-02-21,1496.1,240926.46000000002,7969.09
2013-02-22,1216.97,211554.1,7104.280000000001
2013-02-23,1453.8200000000002,236406.59,7920.42
2013-02-24,1472.42,239740.91000000003,7900.24
2013-02-25,1483.63,239408.46000000002,7904.16
2013-02-26,1485.0700000000002,238972.82,7882.26
2013-02-27,1475.38,238195.69,7917.02
2013-02-28,1472.72,238195.06,7931.610000000001
2013-03-01,1460.2399999999998,238857.3,8025.73
2013-03-02,1466.52,239231.52000000002,7937.67
2013-03-03,1461.1,238437.7,7965.8
2013-03-04,1465.89,238468.46999999997,7958.75
2013-03-05,1467.48,239555.43,7744.02
2013-03-06,1443.69,238395.36,7623.55
2013-03-07,110.72999999999999,19906.93,694.51
2013-03-08,0,0,0
2013-03-09,0,0,0
2013-03-10,282.68,49408.91,2346.8599999999997
2013-03-11,758.0899999999999,128937.79999999999,5769.38
2013-03-12,0,0,0
2013-03-13,539.62,92381,1924.73
2013-03-14,536.71,72956.23,2084.61
2013-03-15,504.17,87861.95,2185.31
2013-03-16,446.39,69150.11,1768.08
2013-03-17,294.09,49992.15,1249.36
2013-03-18,923.35,92377.39,3572.19
2013-03-19,927.57,85093.27,3381.57
2013-03-20,89.54,10542.93,202.41
2013-03-21,0,0,0
2013-03-22,613.22,82587.5,2198.72
2013-03-23,991.44,104641.75,3390.58
2013-03-24,953.7,97662.68,3415.58
2013-03-25,574.45,90304.54,2932.21
2013-03-26,1378.8400000000001,224502.57,8048.58
2013-03-27,1433.44,234072.43,8163.610000000001
2013-03-28,850.28,138705.66999999998,4749.8
2013-03-29,1183.83,193439.97,6188.3
2013-03-30,1510.99,244895.95,8306.28
2013-03-31,1454.28,235090.90000000002,7911.290000000001
2013-04-01,1373.55,222503.69,7380.68
2013-04-02,0,0,0
2013-04-03,473.81,75415.01,1760.02
2013-04-04,982.1,150745.83,3299.39
2013-04-05,527.29,87674.3,2838.18
2013-04-06,0,0,0
2013-04-07,0,0,0
2013-04-08,0,0,0
2013-04-09,0,0,0
2013-04-10,217.10000000000002,41420.8,1649.3400000000001
2013-04-11,1487.69,239329.41,8108.75
2013-04-12,1534.6799999999998,248277.56,8291.849999999999
2013-04-13,1590.28,255849.2,8391.25
2013-04-14,1629.0900000000001,262157.29,8436.85
2013-04-15,1637.23,263187.13,8450.32
2013-04-16,1388.11,290331.61,7274.48
2013-04-17,1661.68,266965.35,8303.76
2013-04-18,1656.5900000000001,264751.33999999997,8253.4
2013-04-19,1639.77,263488.77999999997,8294.09
2013-04-20,1647.88,263101.75,8338.35
2013-04-21,1639.0300000000002,262539.61,8380.09
2013-04-22,1626.54,260304.3,8392.400000000001
2013-04-23,1616.0500000000002,257884.2,8425.68
2013-04-24,1593.6599999999999,256531.77999999997,8460.09
2013-04-25,1586.1100000000001,255188.52000000002,8407.79
2013-04-26,1581.22,252246.06,8368.529999999999
2013-04-27,1567.12,252906.88,8319.31
2013-04-28,1584.6599999999999,252142.95,8259.69
2013-04-29,1526.06,246279.45,8268.599999999999
2013-04-30,1459.46,240326.01,8042.8
2013-05-01,1510.21,248547.46,8314.48
2013-05-02,1512.1100000000001,246791.13999999998,8392.470000000001
2013-05-03,1510.28,244861.97000000003,8453.33
2013-05-04,1507.15,247570.46,8288.47
2013-05-05,1515.52,248654.87,8166.61
2013-05-06,1510.15,248216.63,8258.48
2013-05-07,1503.3000000000002,247473.1,8358.51
2013-05-08,1495.49,248221.43,8475.96
2013-05-09,1498.97,248028.53999999998,8445.470000000001
2013-05-10,1491.9099999999999,247263.23,8436.68
2013-05-11,1492.84,247779.41,8461.47
2013-05-12,1491.73,246382.47,8501.810000000001
2013-05-13,1489.1599999999999,246758.95,8569.43
2013-05-14,934.8600000000001,157110.64,5792.629999999999
2013-05-15,1242.7,205842,8048.7300000000005
2013-05-16,1386.05,229024.37,8122.870000000001
2013-05-17,1097.42,185116,6901.82
2013-05-18,1392.6399999999999,233446.78,8356.46
2013-05-19,1416.15,237384.02000000002,8390.21
2013-05-20,1432.5,238040.09,9615.619999999999
2013-05-21,1435.31,239778.90000000002,10140.47
2013-05-22,1446.21,240237.13,8313.78
2013-05-23,1422.05,237445.90000000002,8157.299999999999
2013-05-24,1418.13,236464.84000000003,7956.630000000001
2013-05-25,1399.97,232122.3,8011.26
2013-05-26,1402.87,232009.33000000002,8094.97
2013-05-27,1400.42,233479.51,8179.709999999999
2013-05-28,1402.2,233106.19,8279.11
2013-05-29,1361.72,228868.16999999998,8255.34
2013-05-30,1426.6599999999999,233305.53000000003,8479.18
2013-05-31,1428.25,234355.93,8498.63
2013-06-01,1430.63,235729.94,8540.6
2013-06-02,1433.4,236325.49,8583.92
2013-06-03,1437.8400000000001,236544.1,8405.02
2013-06-04,1407.83,236010.7,8495.550000000001
2013-06-05,1372.65,243770.6,8293.36
2013-06-06,1377.76,245658.56,8209.03
2013-06-07,1397.15,238954.08999999997,8240.369999999999
2013-06-08,1380.24,236560.39,8286.42
2013-06-09,1283.78,221970.71,7562.37
2013-06-10,1207.98,206621.19,7831.33
2013-06-11,1319.96,224110.27999999997,8380.880000000001
2013-06-12,1333.48,225800.96,8156.34
2013-06-13,1355.24,228949.39,8150.1900000000005
2013-06-14,1363.65,230478.49000000002,8164.86
2013-06-15,1362.69,229544.27,8266.619999999999
2013-06-16,1377.3899999999999,232928.71000000002,8213.449999999999
2013-06-17,1403.21,232562.12,8291.52
2013-06-18,1405.1399999999999,233218.41999999998,8380.46
2013-06-19,1407.1599999999999,235019.58000000002,8349.78
2013-06-20,1402.27,225194.19999999998,8423.08
2013-06-21,1260.47,202664.69,7561.69
2013-06-22,421.26,60352.3,1114.58
2013-06-23,75.58,11552.92,384.81
2013-06-24,0,0,0
2013-06-25,0,0,0
2013-06-26,873.88,137695.1,5923.4
2013-06-27,566.52,64362.45,2477.78
2013-06-28,907,149163.01,6359.5199999999995
2013-06-29,1314.51,208894.31,8509.04
2013-06-30,1319.1599999999999,219325.75,8416.34
2013-07-01,1348.09,218848.85,8390.61
2013-07-02,1382.17,218917.25,8425.2
2013-07-03,1385.23,227612.94,8574.5
2013-07-04,1400.8600000000001,227252.57,8945.87
2013-07-05,1426.5500000000002,222014.15,9337.42
2013-07-06,621.72,106138,3404.16
2013-07-07,1089.34,178370.98,6500.21
2013-07-08,1363.81,215297.92,8552
2013-07-09,1341.3,214922,8368.86
2013-07-10,1388.13,223358.53000000003,8786.02
2013-07-11,1254.6,209112.96,7743.73
2013-07-12,1396.1399999999999,222429.1,8294.65
2013-07-13,1376.5,222977.57,8156.17
2013-07-14,1380.88,222740.07,7990.139999999999
2013-07-15,1419.37,223115.8,7985.57
2013-07-16,1403.02,224163.19,7808.25
2013-07-17,1396.79,222657.65000000002,7634.76
2013-07-18,1394.8400000000001,221988.45,7845.88
2013-07-19,1386.4,220344.81,8038.35
2013-07-20,1387.78,221028.12,8363.56
2013-07-21,1384.01,219373.1,8453.380000000001
2013-07-22,137.01,26554,968.1300000000001
2013-07-23,745.71,128866.47,3304.09
2013-07-24,794.2299999999999,119475.31999999999,3652.67
2013-07-25,1636.8,242579,6440.29
2013-07-26,1884.94,274113.2,5450.360000000001
2013-07-27,2103.31,315601.75,7709.84
2013-07-28,77.99,12511.85,258.2
2013-07-29,255.29000000000002,38495.07,1120.76
2013-07-30,2250.3,336476.47000000003,8326.81
2013-07-31,574.38,86266.40000000001,1931.59
2013-08-01,0,0,0
2013-08-02,0,0,0
2013-08-03,1221.77,182172.22,4692.59
2013-08-04,2324.59,347836.73,8447.369999999999
2013-08-05,2362.89,353640.74,8566.08
2013-08-06,2387.94,355275.02999999997,8587.51
2013-08-07,2406.12,356522.93,8608.220000000001
2013-08-08,2389.7,354999.49,8669.76
2013-08-09,2389.1800000000003,357035.58999999997,8648.82
2013-08-10,2387.85,357628.76,8656.38
2013-08-11,2350.7799999999997,353288.07,8575.76
2013-08-12,2323.9700000000003,352113.38,8599.21
2013-08-13,2347.6400000000003,353933,8560.970000000001
2013-08-14,2347.2799999999997,352431.69999999995,8512.560000000001
2013-08-15,2338.64,352153.57999999996,8536.2
2013-08-16,2393.75,357613.97,8551.95
2013-08-17,2386.24,358629.04000000004,8595.66
2013-08-18,2343.57,352517.88,8579.59
2013-08-19,2394.7799999999997,358759.14,8595.34
2013-08-20,2352.35,354642.33,8605.42
2013-08-21,2353.7,354962.11,8348.470000000001
2013-08-22,2349.3500000000004,352767.71,8740.53
2013-08-23,2331.06,353160.29000000004,8336.82
2013-08-24,2318.3500000000004,351829.04,8581.81
2013-08-25,2311.64,349469.05,8570.84
2013-08-26,2303.02,348132.89,8573.13
2013-08-27,2076.29,319551,8546.97
2013-08-28,1189.37,208293.97999999998,8907.87
2013-08-29,1195.65,210615.34999999998,8538.02
2013-08-30,1211.52,212231.91999999998,8650.76
2013-08-31,1221.16,213540.43,8583.48
2013-09-01,1221.9299999999998,214389.72999999998,8435.41
2013-09-02,1284.3600000000001,221686.02,8379.58
2013-09-03,2220.3,342042.21,8305.41
2013-09-04,2257.12,347922.82,8675.66
2013-09-05,2204.59,337541.02,7946.3
2013-09-06,2184.86,330049.77,7102.7
2013-09-07,2174.05,328319.22,7144.009999999999
2013-09-08,2157.87,324533.74,7123.63
2013-09-09,2133.01,321707.27,7110.13
2013-09-10,2121.8,319761.10000000003,7096.29
2013-09-11,2090.31,315801.97,7063.92
2013-09-12,1601.22,247118.61,5468.299999999999
2013-09-13,218.49,34720.62,1249.32
2013-09-14,395.42999999999995,56554.93,1375.72
